River Ganga  ,Patna,Bihar,India,"
", The River Ganga flows through Patna and one cannot leave here without experiencing a boat ride near Gandhi Ghat. A boat ride in the Ganges in the months of October-March could be mesmerizing with its serene and captivating surroundings. ,"The Bihar State Tourism Development Corporation has also made available motorboats on weekends and recreation arrangements. It serves as an ideal place for picnic with friends and family. However, the river-side activities are not that developed as compared to Varanasi and Haridwar. ",Null,Null,Null
Sonepur Mela 2019  ,Patna,Bihar,India,"
"," Asia's largest cattle fair, the Sonepur Mela is a significant event for the ancient town of Bihar, Vaishali. It is held on Kartik Poornima or the full moon day in November. The fair usually lasts for a period ranging from a fortnight to a month. Sonepur, being a site of the confluence of the holy Ganga and the Gandak amplifies the auspiciousness of the location, attracting devotees to dip in the Sacred river during the full moon. Hundreds of varieties of animals and birds are traded here. The most impressive sight at the fair is the Haathi Bazaar, where elephants are beautifully decorated and lined up for sale. ","Temple is the main motive of the devotees on the full moon day. For a tourist who desires to see all elements of Indian rural diversity and culture, this fair is a must visit. Apart from the animal sale, there are plenty of other attractions and stalls showcasing handicrafts, jewellery, paintings and pottery from different regions of the country. Folk shows, magic shows, and live music events are also organized. One can also taste famous local delicacies such as the papdi, khajoor, halwa, etc. For a month, Sonepur transforms into a delightful congregation of fun and frolic.<br/><br/>Since elephant trading is becoming increasingly illegal, most traders get their elephants for pomp and prestige. Horses of fine quality also gallop around for the same reason. The ‘Chiriya Bazaar’ or Bird Market is a space where birds and other small animals can be bought legally. Cows, being symbolic of various things, in India are also sold as pedigree items as well as other cattle and milch animals. </",Null,Null,Null
Srikrishna Science Centre  ,Patna,Bihar,India,"
"," Built in 1978, Srikrishna Science Centre showcases a collection of wonderful exhibits to demonstrate various principles of science. It is very popular especially among the kids and offers a good educational tour. ",,Null,2 to 3 hours,All days of the week: 10:30 AM - 6:00 PM  INR 10 per person
Billoo ki Powri  ,Patnitop,Jammu And Kashmir,India,"
"," A staircase of 270 steps chiseled out of the mountain, a little away from Patnitop is known by the name of Billoo ki Powri and falls in the town of Dawariyai. ","Its origin remain untraced, though it often finds itself being referred to as a shorter way to Batote town, constructed by the former king of Chenani. ",Null,Null,Null
City Shopping  ,Patnitop,Jammu And Kashmir,India,"
"," Patnitop is a small city in Jammu and Kashmir and is a well-known hill station of the state. It is a beautiful city and is very famous for its street shopping. It is popular for its dry fruits, Kashmiri handicrafts, and Pashmina shawls. The sweets here too have a unique taste and should definitely not be missed out on. One can purchase local souvenirs and handicraft near the Naag Temple in Patnitop. Since the Naag Temple is ancient, one can easily find souvenirs here belonging to ancient times. ","There are various spots in Patnitop where one can sit and enjoy a good meal at a nominal price. Some of these hogging joints include Bistro restaurant, Hotel Shivalik and Vaishno Dhaba situated near the Patnitop taxi stand. There is also a small liquor shop wherein all sorts of beverages are available.",Null,Null,Null
Kud Park  ,Patnitop,Jammu And Kashmir,India,"
"," Located in Kud, this park is famous for its beautiful flowers. The park is a comfortable place for couples as well as families and has become a favorite picnic spot to everyone who visit Kud. One of the main attractions in the region is 'Patisa', a sweet that the place is known for. it comes on the way to Patnitop from Jammu on the Udhampur Srinagar Highway. ",,Null,Null,Null
Madhatop  ,Patnitop,Jammu And Kashmir,India,"
"," Situated at an altitude of 2,024 m, Madhatop is easily accessible by road and is a 5 km trek away from Patnitop. Surrounded by pristine natural beauty, Madhatop is a great getaway destination for trekkers, honeymooners, winter sport aficionados and pretty much everyone else in between. ","Madhatop, with its salubrious climes and silver mountains is almost a haven for honeymooners and adventure tourists. ",Null,Null,Null
Naag Mandir  ,Patnitop,Jammu And Kashmir,India,"
"," The Nag (Cobra) Temple near Patnitop is more than 600 years old. During the Nag Panchami Festival, it sees hundreds of Shiva devotees, who throng to this temple to pay respects and worship the snake King Cobra. ","Predominantly made of wood, this temple has weathered several centuries although it is not a conventional solid temple construction.Standing amidst lush green surroundings, the temple is not only a significant religious center for the area, but also a site which leaves its visitors fascinated by the sceneries around. ",Null,1 to 2 hours,Null
Nathatop  ,Patnitop,Jammu And Kashmir,India,"
", One reaches Nathatop after a short trek from Patnitop. The hill station is covered with snow during winters thereby enhancing its beauty two times. One can happily go skiing in these mountains. Nathatop has become very famous for its paragliding and sometimes people from different parts of the country travel to experience the beauty and these experiences offered by the place. One gets an excellent and clear view of the Himalayas from the peak of these hills. It has an altitude of about 2711m. ,"Nathatop has a variety of roadside food vendors who sell yummy delicacies to fill the bellies of the visitors coming there. It has a pleasant climate and is fun to hang out at. It is a must-visit place for the nature lovers and those who love to sit quietly at one place and enjoy the serenity of a place. <br/><br/>It is a peaceful place away from the fast moving lives of the city. Pir Panjal Mountains, when visited during winters, are filled with snow all over and are a treat for the eyes! Snow is replaced by lush green grass in summers. ",Null,Null,Null
Nature Walks in Patnitop  ,Patnitop,Jammu And Kashmir,India,"
"," Nature trails can lead to pockets where time stands still and calm prevails. Encounter breathtaking landscapes and indulge in scenic purity on nature walks through the landscapes, hills and valleys here. ",,Null,Null,Null
Shiva Ghar  ,Patnitop,Jammu And Kashmir,India,"
"," Lying at an altitude of around 3500m, and a 11km trek from Patnitop, Shiva Ghar makes for an exciting one day trek. Trekking equipments can be hired from the tourist department shops in Jammu. ",,Null,Null,Null
Skiing in Patnitop  ,Patnitop,Jammu And Kashmir,India,"
"," Winter months in Patnitop are marked by a number of skiing courses and setups coming up in the area. Given the modest and gentle slopes in Patnitop, it tends to be an ideal destination for skiing for people with no prior experience. ",Madha Top (5-6 kms from Patnitop on the Sanasar Road) has good possibilities for all levels of skiing. ,Null,Null,Null
Sudh Mahadev temple  ,Patnitop,Jammu And Kashmir,India,"
"," Built almost 80 years ago, this temple was built on the spot where a Shiva devotee was accidentally killed by his trishul, while he was trying to protect his consort, Parvati. ",2739 ,Null,Null,Null
City Shopping  ,Pattadakal,Karnataka,India,"
", You might not find much to shop for here. One can try visiting the nearby towns for a few more options. ,,Null,Null,Null
Galaganath Temple  ,Pattadakal,Karnataka,India,"
"," Constructed in the first half of the 8th century, this temple has a sculpture of Lord Shiva killing the demon Andhakasura. Also, small figures of Gajalakshmi and Kubera are featured within this temple. ",,Null,Null,Null
Jain Temple  ,Pattadakal,Karnataka,India,"
", The Jain temple is made following the Dravidian architectural style and has various beautiful and intricate sculptures. It may have been built in the 9th century by King Amoghavarsha I Or his son Krishna II. ,,Null,Null,Null
Kashiviswanatha Temple  ,Pattadakal,Karnataka,India,"
"," Constructed during the 8th century by the Rashtrakutas, this temple displays the Nagara architecture. The pillars in the passage of this temple have female figurines engraved on them. ",,Null,Null,Null
"Mallikarjuna Temple, Pattadakal  ",Pattadakal,Karnataka,India,"
", This temple is very similar to the Virupaksha temple but smaller in size. It was built during the 7th century using Dravidian architectural style. In the porch there is a splendid image of Narasimha killing Hiranyakashipu. ,,Null,Null,Null
Papanatha Temple  ,Pattadakal,Karnataka,India,"
"," Originally to be built in the Nagara style, this temple was later built in the Dravidian style of architecture. Various beautiful carvings can be seen on the walls of the temple, including depictions of the Ramayana and Mahabharata. ",,Null,Null,Null
Sangameshwara Temple  ,Pattadakal,Karnataka,India,"
"," One of the oldest temples in India, it was constructed between 696 and 733 AD by the Chalukya King Vijayaditya Satyashraya. Displaying Dravidian architecture, it was earlier known as the Vijayeswara temple. ",,Null,Null,Null
"Virupaksha Temple, Pattadakal  ",Pattadakal,Karnataka,India,"
"," The largest temple in Pattadakal, this was built in the 8th century to commemorate the victory of Vikramaditya II over the Pallavas of Kanchi. Multiple inscriptions and stone carvings are featured on the stone mantapa. Sculptures of various Hindu Gods are housed in this temple. ",,Null,Null,Null
"
					Pench National Park
				", Madhya Pradesh ,"
							India ",,Data Not available,Null,Null,Null
Dzudu Lake  ,Phek,Nagaland,India,"
"," On the top of Mt Zanibu near Thuvopisumi village, this lake is surrounded by lush greenery. The sparkling water lies in the middle of dense jungles around it. This narrow strip of water is also called the Zanibu Lake. It is a paradise for bird watchers. ",,Null,Null,Null
Glory Peak  ,Phek,Nagaland,India,"
"," 70km from Kohima and just 3km from Pfutsero town, the Glory Peak stands 2600m above sea level overlooking the astounding valley. From here one can clearly view the highest mountain in the world - Mt. Everest ",Everest in the West and the highest mountain in Nagaland ? Mt. Saramati in the East.ï_This peak is now slowly turning into a weekend picnic spot for the locals. ,Null,Null,Null
Khezhakeno Village  ,Phek,Nagaland,India,"
", This small village has an exciting background and picturesque surroundings. It is believed that many Naga tribes have originated from Khezhakeno and migration led them to the other parts of the region. ,"According to another popular legend, the village has a stone slab from which helps paddy miraculously multiply when placed on any drying land. Such mysterious beliefs pull visitors to the tiny village. It is located 22km from Phek distict headquarters and can be reached only via roads. ",Null,Null,Null
Phek Waterfall  ,Phek,Nagaland,India,"
", In the midst of overflowing natural beauty is another equally astounding attraction ? the Phek Waterfall. It is in the middle of a jungle and hence as close to nature as you can get. One might have to walk quite a bit to reach the waterfall in the jungle. ,,Null,Null,Null
Shilloi Lake  ,Phek,Nagaland,India,"
"," The scenic Shilloi Lake is located at the base of the mountain ranges, the Patakai Range, that run along the Myanmar Border. When tourists visit this attraction, they also get to see the magnificent hills bordering the foot-shaped pristine natural water body and also explore them through trekking, hiking, nature walks etc. Many student excursions are arranged to the lake for studying the flora and fauna of the region. The natural environment is also deemed perfect for birdwatching, especially to observe the Siberian Cranes. 
 ","The lake is spread over an area of 0.5 to 0.30 sq. km. and is 4 metres deep. According to legend, a couple once lost their daughter in the middle of this lake. Even after searching endlessly, they were unable to find her. The only thing that is not allowed at Shilloi Lake is disturbing the water table while entering the waters. There is a prophecy that the waters of the lake should never be dried. So, any activities that affect the water are strictly prohibited.   ",Null,Null,Null
Arikamedu  ,Pondicherry,Union Territory,India,"
"," Situated within a half hour drive of the French colonial town of Pondicherry, Arikamedu is an ancient Roman trade centre hidden from the eyes and ears of the commonplace Tamil tourism. Its name has been taken from the Tamil word- 'Arikanmedu' which means 'eroding mount'. Very little is known about any Indo-Roman ties in the Before Christ era, but with the discovery and excavation of Arikamedu, extensive proofs were unearthed. This port town was occupied by the people of Rome, Cholas, and French serving as a very famous maritime centre from 1st century BC to 2nd century AD. The glass bead manufacturing factory of Arikamedu is called the mother of all bead centres in the entire world. ","The first dig in Arikamedu took place in the 1940s, and since then these excavations are continuously being carried out. Out of these, the institution of Sir Mortimer Wheeler was the most encouraging. At present, the town does not have much to it other than the two perpendicular walls which were laid open and the French Jesuit Mission House which was constructed in the 18th century. More so, one can come across mango trees and coconut trees in this region. The site also comprises of numerous amphorae having the mark of the Roman schools including VIBII, Camuri and IITA present there.<br/><br/><img caption=""false"" class=""lazyMiddle"" data-mce-src=""https://www.holidify.com/images/compressed/194.jpg"" data-original=""https://www.holidify.com/images/compressed/194.jpg"" src=""/res/images/patt.png"" width=""700""/><br/>Here you can see the final few columns, bricks and mortars of the structure in ruins standing like a ghost along the river. Sitting in between the green pastoral hamlets of Tamil Nadu, Arikamedu does not attract much tourism and thus is an ideal place if you love to explore old, architectural sites. There is not much to see except taking in the vintage ambience of the past and take back home some memories captured by your camera. ",Null,Null,10:00 AM - 4:00 PM  No entry fee
Aurobindo Ashram  ,Pondicherry,Union Territory,India,"
"," Located in the White Town of Pondicherry, Aurobindo Ashram has been named after its creator- Sri Aurobindo Ghosh. The foundation of this ashram was laid on 24th November in the year 1926 when he was surrounded by his disciples all over after he retired from politics and settled in Pondicherry.  This ashram was set up with the aim of helping people attain moksha and inner peace. Thousands of tourists from all over the country visit the ashram to experience and achieve spiritual knowledge. The ashram is by far one of the wealthiest ashrams in the world. Also, the ashram does not have any branches and solely exists in Pondicherry.  ","The day this ashram was set up is known as the founding day of the ashram which has been described by Sri Aurobindo in his writings as ""less been created than grown around me as its centre"". Mirra Alfassa who was one of Aurobindo's followers played a vital role in the establishment of the ashram. Soon after Sri Aurobindo Ghosh's death in 1950, she took care of the Aurobindo Ashram and was known as the 'Mother' of the ashram. At present, the Ashram has over five hundred devotees, five hundred students involved in the democratic progress school and thirteen hundred patients. All these people live in the Ashram's main building which comprises of a block of houses which are connected with each other. These houses are located nearby the ashram at walking distance. <br/><br/>Some of the facilities offered by the Ashram including the library and the main building can be accessed only after receiving a gate pass from the Bureau Central or guest houses of the Ashram. In addition to this, the ashram also has a spiritual centre which consists of four houses which were inhabited by the Mother and Sri Aurobindo for different intervals of time. There exists a samadhi as well in the courtyard under the frangipani tree where the bodies of Mother and Sri Aurobindo were buried. People come to pay their respect every day by laying flowers on it. ",Null,Null,"General timings- 4:30 AM - 11:00 PM, Visitor's timings- 8:00 AM - 12:00 PM, 2:00 PM - 4:00 PM  Free"
"Auroville Ashram, Pondicherry  ",Pondicherry,Union Territory,India,"
"," Conceived as the 'Universal Town', the Auroville Ashram is an experimental township - the idea is to create a city where people from across the world of all cultures and traditions come and live together in peace. Founded in 1926 by Sri Aurobindo and a disciple of Shri Aurobindo, French Lady known as 'Maa' or 'The Mother', the Aurobindo Ashram is a place where you can relax and calm your inner being. The project was supported by the Govt. of India, and the UNESCO passed a resolution in 1966 commending this as ""a project of importance to the future of humanity"". The town was officially inaugurated in 1968.  ","The architecture of the city is as interesting as the concept. The city is planned in a circle of radius 1.25kms, and the center of the city is the famous Matrimandir along with the gardens surrounding it. Just outside this are the industrial zone, the cultural zone, the peace zone, and the residential zone. Outside this, the entire city is surrounded by a ""green belt"" - this is supposed to act as a barrier against urban encroachment, a wildlife habitat, and sources of food/timber/etc. This entire area was created out of a wasteland, demonstrating the ability to conserve nature while developing a town. <br/><br/> The main attraction here is the ""Matrimandir"" - you can watch an introductory video about the concept of the city, and sit here in silence to concentrate. With water pooling in from different sides, the sound of the water and cool breeze which always flows, provides a perfect atmosphere for meditation. The mandir is an architectural masterpiece with a 30m high globe with a lotus-shaped foundation urn. The entry is free of costs, and you can only buy the tickets in person at the venue, not online. The walk from the entry gates to the center takes around 10-12 minutes. <br/><br/> The best way to experience Auroville ashram is to actually just sit in one of the cafes, and talk to some of the residents here about their experience of living in the city - you would be surprised to find out how much the people living here love the concept and the life. ",Null,Null,"Mon-Sat : 9.30AM to 5PM, Sun 9.30AM to 1.30PM only  Free"
Basilica of the Sacred Heart of Jesus  ,Pondicherry,Union Territory,India,"
"," One of the most sacred and religious places of Pondicherry, the Church of Sacred Heart of Jesus is situated 2.5 km away from the Pondicherry Bus Station on the south boulevard of the town. One of the 21 Basilicas in India and the only one in Pondicherry, this church was set up by the French missionaries in 1908 which was given the status of the Basilica in 2011. One of the most beautiful Catholic Churches of Pondicherry, the Church of the Sacred Heart of Jesus beautifully showcases the Gothic architecture. Biblical words can be seen engraved on the entrance in Latin along with the images of Jesus and Mother Mary on the door at the entrance. Occasions such as New Year, Christmas Eve, and Easter Day are celebrated at the church in a grand way. ","The lives of Christ along with the saints of the Catholic Church have been captured in the stained glass panels of the edifice. The centenary celebrations were held in the church during 2008-2009, and it was during this time that postal envelopes along with a unique postal stamp were released. The church is the first ever basilica in Pondicherry, the 6th one in Tamil Nadu, the 20th in India, and the 50th one in Asia. Thousands of people flock to the Sacred Heart Basilica to attain peace. This beautiful church is a must-visit if you are planning a trip to Pondicherry for it is going to seclude you and take you to a world of tranquillity away from the fast-moving life of the city in a mode of complete relaxation. ",Null,Null,"Monday - Saturday: 7:00 AM - 6:30 PM, Sunday: 8:00 AM - 6:30 PM  No entry fee"
Bharathi Park  ,Pondicherry,Union Territory,India,"
"," Located at the centre of the Old Colonial region at Rue Saint Gilles Street, White Town in Pondicherry, Bharathi Park (also known as the Government Park) is a vast lush green park flanked by some of the most prominent government buildings in the town like Lt. Governor's Palace, the Legislative Assembly, Government Hospital, Ashram Dining Room and the Cercle de Pondichéry private club. The well-maintained lush green lawns house the very famous Aayi Mandapam- the monument made in honour of the lady courtesan Aayi at the time of the French ruler- Napoleon III. The park flaunts some very gorgeous water fountains, flower beds blooming with bright colored flowers and is dotted with quaint little granite bench for the visitors to relax on. ","<br/><br/>The park boasts of children’s play area, a tiny artificial pond and a traffic park; and is replete with massive statues of the celebrated people of the past and the present. Other than being a common picnic spot for the families and the kids, the park is frequented by young couples looking to spend some quality time surrounded by natural beauty and by the local residents to relax and unwind from the din of the commercial town. The park is also common among the photography buffs who frequent the place to capture the magnificent architecture of Aayi Mandapam or the natural beauty of the surrounding well-kept lawns. Bharathi Park has been one of the most popular places of attraction in the city since the times of French colonists and is still thronged by tourists and locals alike. <br/> ",Null,Null,8:00 AM - 8:00 PM  No Entry Fee
"Botanical Garden, Pondicherry  ",Pondicherry,Union Territory,India,"
"," A popular tourist attraction of Pondicherry, Botanical Garden was established by C.S. Perrotet in the year 1862. The garden is home to several exotic varieties of rare plants as well as an aquarium. ",This wide range of plants has been collected from various parts of India and around the globe. Aquarium is an interesting place to visit which abodes diverse collection of aquatic organisms as well as fish flora. One can also see the different methods of fishing adopted in the coastal areas being showcased here. ,Null,Null,Null
Chidambaram  ,Pondicherry,Union Territory,India,"
", Chidambaram is a highly revered temple town located about 58 km from Pondicherry. The town is known for its several ancient shrines and historic buildings. ,"The main deity of the town is Nataraja, Lord Shiva in his dancing form. The temple complex of the town displays a detailed depiction of natya shastra, an ancient dance text of India, through intricate engravings. Beautiful sculptures in various Bharatnatyam poses, adorns the interior of the temple. However, it is during the festival of Shivaratri that the temple is flocked by devotees in large number and serves as a venue for a famous dance festival. ",Null,Null,Null
Chunnambar Boat House  ,Pondicherry,Union Territory,India,"
"," Chunambar is a quaint little hamlet located along Cuddalore Main Road, around 8 km from Pondicherry. This serene town is visited by tourists for its beach, which is know as Paradise Beach, situated near the mouth of the backwater. With pristine sand and crystallized water, it is a perfect place for one to spend a day out playing water sports and bathing in the sun. A short cruise is also organized for the visitors which gives them a fantastic overall view of the serene beauty of the waters. One can also spot dolphins playing around in the water making it a must-visit for the nature lovers. ","People from near and far, from all over the world visit the place. It provides a serene environment away from the noise and fast-moving life of the city. One can self-introspect or spend a relaxing time at the beach by alongside the waters. Chunnambar is surrounded by greenery all over. It offers a beautiful view. <br/><br/>The stream of water alongside Chunnambar is a natural stream and is not very deep. There is a shelter provided which houses the bags and also offers some food and water bottles. Changing rooms are provided as well. It is a place which can be enjoyed and is worth visiting for every age group. ",Null,Null,"9:00 AM - 5:00 PM  Adults- INR 5,Children (between 4 years and 8 years)- INR 3"
Church of Our Lady of Angels  ,Pondicherry,Union Territory,India,"
"," Also known as Eglise de Notre Dame des Anges, the Church of Our Lady of Angels is mainly renowned for its immaculate stone work. The beautiful texture of white marble is highlighted by using the fusion of limestone and egg white. ","Situated in Rue Dumas, the structure is said to have a stark resemblance to Basilica at Lourdes, Southern France. ",Null,Null,Null
French War Memorial  ,Pondicherry,Union Territory,India,"
", French War Memorial is a stylish structure located in the Goubert Avenue and is dedicated to the soldiers who lost their lives in the First World War. ,"On 14th of July every year, an annual commemoration ceremony is held here during which the monument is beautifully illuminated. This memorial offers a pleasant experience to all visitors. ",Null,Null,Null
Gokilambal Thirukameswar Temple  ,Pondicherry,Union Territory,India,"
"," Situated 11 km from the Pondicherry in small town of Villianur, Gokilambal Thirukameswarar Temple is a beautiful temple dedicated to Lord Shiva. However, one can clearly witness the French influence over the temple through their varied traditions. ","A car Festival organized by the temple clearly depicts the connection to the French heritage. In the festival, a 15 meter high chariot is pulled by the devotees through the streets of the town. ",Null,Null,Null
Immaculate Conception Cathedral  ,Pondicherry,Union Territory,India,"
", Immaculate Conception Cathedral or Eglise de Notre Dame de la Conception Immaculee Church is a beautiful place of worship established in year 1686. Dedicated to St. ,"Peters, it is a church of Capuchins and was first served as a small chapel situated outside the government park. In fact, it was the only surviving structure during the British invasion who aimed at mass destruction of buildings and monuments. Here, the mass is performed at 5:15 am to 6:15 am from Monday to Saturday while on Sundays; it begins at 5:00 pm. ",Null,Null,Null
Jawahar Toy Museum  ,Pondicherry,Union Territory,India,"
"," An ideal place for kids, Jawahar Toy Museum is a well maintained place situated at the old light house building near Gandhi Maidan. The museum houses a wide range of dolls and toys collected from all over the country. ","The collection features around 140 dolls, all attired wonderfully in colourful dresses and each one carefully labeled. Also often referred to as doll museum, it is a delightful place to visit. ",Null,Null,Null
Mahatma Gandhi Statue  ,Pondicherry,Union Territory,India,"
"," The four-meter high statue of Mahatma Gandhi is surrounded by eight granite pillars, which were supposedly brought from Gingee, a fort some 70 km from Pondicherry. The statue is placed in the middle of a garden situated at Dumas Street and attracts tourists in large number. ",,Null,Null,Null
Meeran Mosque  ,Pondicherry,Union Territory,India,"
"," One of the most revered religious spot by Muslims; Meeran Mosque was built about three hundred and fifty years ago. In fact, it serves as the oldest mosque in Pondicherry with a distinct type of architecture. ","Established by the Arcod Nawabs in Gothic Islamic style, there are four pillars supporting the dome of the structure. The beauty of the shrine is further enhanced by the placement of Bronze Kallasa on the front facing minaret. This sacred place also serves as the resting place of graves of the one who built it and another of Suubhi Erai Perriar Mullah. ",Null,Null,Null
Ousteri Wetland and National Park  ,Pondicherry,Union Territory,India,"
"," A national park rich in flora and fauna, Ousteri Wetland and National Park lay 10 km from Pondicherry town on the Pondicherry-Villuppuram road. Spread across an area of 3. ","sq kms, the place basically lies on the border of Pondicherry and Tamil Nadu. One can spot diverse variety of aqua-fauna and avi-fauna here. Apart from that, several distinct species of plants and trees call this place their home that also attracts a large number of migratory birds. With such diverse ecology and beautiful surroundings, the place is a paradise for nature lover and a photographer_‹_s delight. Tourists can also avail the house boat facilities provided by the park authorities. ",Null,Null,Null
"Paradise Beach, Pondicherry  ",Pondicherry,Union Territory,India,"
"," Paradise Beach, also known as Plage Paradiso,  is situated in Chunnambar, close to Pondicherry town. Adorned with the golden sand, this famous and highly sought after beach is always swaying in a cold sea breeze. This is a little-isolated beach, and to reach here, you have to take a ferry across the backwaters, which takes around 20-30 minutes.
The sand of the paradise beach is extraordinarily soft and grainy - and a walk along the entire beach is fantastic.  ","Part of the fun in reaching the beach is the beautiful ferry from the boathouse - the backwaters on the way to the beach are green and have thick mangrove forests. Especially after the monsoons, the backwaters are fresh and green. You can spot a lot of birds while on the ride - and photography enthusiasts would relish the opportunity to get some great photos here. <br/><br/>The currents in the water are high, so it is advisable to not go deep in the water. There are a few shacks along the main entrance to the beach, and you can get fresh coconut water and some simple snacks - don't expect any fancy street food though. Paradise beach is a great spot to reach early morning and get a view of the sunrise on the eastern coast. You can spend hours sitting on the beach and enjoying the waves. A variety of water sports facilities are available here as well - enthusiastic tourists can try a hand at fishing as fishing rods and nets are easily available for rent. ",Null,Null,"9:00 AM - 5:00 PM  INR 150,Chairs: INR 75 per hour"
Promenade Beach  ,Pondicherry,Union Territory,India,"
"," Promenade Beach is a famous stretch of beachfront that extends for 1.2 km from War Memorial to the Dupleix Park on the Goubert Ave, in the city of Puducherry, India. The beach is often crowded with groups of people playing volleyball, jogging, walking, skating, yoga and swimming, especially during the evenings. This attractive beach is usually characterised by ocean sprays, waterscape and waves of chatters. One ","The Promenade beach proves to be a wonderland for the tourists due to the presence of various significant landmarks nearby, namely the War Memorial, the statue of Joan of Arc, the heritage Town Hall, old lighthouse, the statue of Mahatma Gandhi, the remains of the old pier, Dupleix Statue and the old customs house. One can spot rocks and boulders on this tranquil beach. It also hosts some of the most famous restaurants serving authentic traditional food and popular Le Cafe' making it nothing less than a heaven for the seafood lovers. One can also spot a lot of hawkers near Promenade Beach, who sell local handicrafts and street food. The opposite side of the beach is occupied by the beautiful heritage building of the Tourist Information Center. Hence, all these features make the Pondicherry Beach a massive hit among the travellers looking for some escape from the mundane and monotonous city lives. ",Null,Null,Null
Pondicherry Museum  ,Pondicherry,Union Territory,India,"
"," Located in the Bharathi Park, Pondicherry Museum houses a fantastic collection of sculptures. It has the remains of the archeological findings from the Arikamedu Roman settlement. ","Bronze sculptures of god and goddess, a wide gathering of temple lamps, handicrafts and art are also kept here. Some specimens of Chola and Pallava art from Pondicherry and Karaikal are displayed in the sculpture gallery. ",Null,Null,"Mon, Tue, Wed, Thu, Fri: 9:00 AM - 5:00 PM"
Raj Niwas  ,Pondicherry,Union Territory,India,"
"," Previously known as Palais du Government, Raj Niwas is an eighteenth century building presently serving as the residence of Lieutenant Governor of Pondicherry. ","Not open to general public, the structure serves as a prime tourist spot of Pondicherry. One will also see an old court featuring Legislative Assembly situated within the building_‹_s premises. However, the prime attraction of Raj Niwas is the monolithic pillars which were brought here from Gingee Fort after it was captured in the year 1751. A water monument is another attraction of the building lying amid the well-maintained garden. ",Null,Null,Null
Sri Manakula Vinayagar Temple  ,Pondicherry,Union Territory,India,"
"," Sri Manakula Vinayagar Temple is an ancient temple dedicated to Lord Ganesha and is said to have been established almost 5 centuries ago. Situated behind the Raj Niwas, the sanctum is enshrined with a grand idol of Vinayaka called Vellakkaran Pillai. ","The temple attracts a large number of devotees especially on the 18th day of Brahmotsavam festival. Vinayaka Chaturthi is another major festival here celebrated with great zest and fervor. However, the temple is not without a legend. According to the myth, a Frenchman with several frantic attempts tried to remove the Ganesha idol from the temple. But each time the idol was removes, it reappeared on its own. Persuaded with the power of the idol, the Frenchman converted as an ardent devotee of the lord. The timings of the temple are Morning: 5:45 AM to 12:30 PM and Evening: 4:00 PM to 9:30 PM.  ",Null,Null,Null
The Statue of Dupleix  ,Pondicherry,Union Territory,India,"
"," Commissioned in the year 1870, this 3 meter high statue was established to honour Francois Dupleix, who governed Pondicherry till 1754. This statue situated at the Place du Republique is built over amazing granite columns. ","One of a major attraction of the region, it overlooks a lovely children_‹_s park lying at the southern end of the Goubert Avenue. ",Null,Null,Null
Varadaraja Perumal Temple  ,Pondicherry,Union Territory,India,"
"," Varadaraja Perumal Temple is an ancient temple dating back to 12th century and is of great religious significance. Situated in Villiannur, the structure of the temple is very attractive and is highly revered by its devotees. ",,Null,Null,Null
Aaranmula Boat Race  ,Ponmudi,Kerala,India,"
"," Held in August-September every year on the Pampa River, Aaranmula Boat Race is a part of the Aaranmula Temple festival. This temple is about 1700 year old lying on the banks of Pampa River and is dedicated to Sree Parthasarathy- the divine charioteer of Arjuna. ",,Null,Null,Null
Golden Valley  ,Ponmudi,Kerala,India,"
"," Settled along the banks of Kallar River, Golden Valley is a picturesque location idyllic for its lush green valley, crystal clear water and golden sand. Visit this enchanting place that makes for a relaxed picnic-spot. ",,Null,Null,Null
"Mini Zoo, Ponmudi  ",Ponmudi,Kerala,India,"
"," Famous for the large number of Barasinghas, this Mini Zoo shelters several other types of animals. The zoo is located at an easy distance from Ponmudi. ",,Null,Null,Null
Peppara Wildlife Sanctuary  ,Ponmudi,Kerala,India,"
"," Open all year round, Peppara Wildlife Sanctuary is located along the catchment area of the Peppara Dam on the Karamana River. The sanctuary rich in flora and fauna offers a natural habitat to around 43 species of mammals, 233 species of birds, 46 species of reptiles, 13 species of amphibians and 27 species of fishes. ","The commonly found animals here are tiger, leopard, sloth bear, elephant, deer, Bonnet Macaque, Nilgiri Langur, Lilgiri Tahr, etc. ",Null,Null,Null
Trekking  ,Ponmudi,Kerala,India,"
"," Ponmudi serves as trekker's paradise offering several beautiful trails. Trekkers would enjoy the trails at Varayattumotta, Chinnappulle and Braemoor supported by guides, and organized by Ponmudi Vana Samrakshana Samithi. ","Other trekking routes include a trek to Bonafalls, Vazahuvanthole waterfalls and Kalarkad waterfalls. It is advised to take a local guide while indulging in the activity. ",Null,Null,Null
